Steelheart,Brandon Sanderson,2013
The Reversal,Michael Connelly,2010
Just Ella,Margaret Peterson Haddix,1999
Defiance,C.J. Redwine,2012
The Witch with No Name,Kim Harrison,2014
Meant to Be,Lauren Morrill,2012
Carry On,Rainbow Rowell,2015
A Land More Kind Than Home,Wiley Cash,2012
Aurora,Kim Stanley Robinson,2015
Magic Strikes,Ilona Andrews,2009
Amphigorey,Edward Gorey,1972
Ariel,Sylvia Plath,1965
Blue Nights,Joan Didion,2011
Days of Blood & Starlight,Laini Taylor,2012
A Bend in the Road,Nicholas Sparks,2001
The Murder on the Links,Agatha Christie,1923
The Red Knight,Miles  Cameron,2012
Grass for His Pillow ,Lian Hearn,2003
Girls in Love,Jacqueline Wilson,1997
The Holiness of God,R.C. Sproul,1984
Vampires are Forever,Lynsay Sands,2008
"Girl, Stolen",April Henry,2010
Then We Came to the End,Joshua Ferris,2007
Cut,Patricia McCormick,2000
Brain on Fire,Susannah Cahalan,2012
Onyx,Jennifer L. Armentrout,2012
The House of Hades,Rick Riordan,2013
The Daylight War,Peter V. Brett,2013
The Dogs of War,Frederick Forsyth,1974
Monsters of Men,Patrick Ness,2010
Downtown Owl,Chuck Klosterman,2008
The Husband's Secret ,Liane Moriarty,2013
Cell,Stephen King,2006
Sullivan's Island,Dorothea Benton Frank,1999
A Tale Dark and Grimm,Adam Gidwitz,2010
The Sword of Shannara,Terry Brooks,1977
Seta,Alessandro Baricco,1996
Foundation and Earth,Isaac Asimov,1986
The Goose Girl,Shannon Hale,2003
The Penelopiad,Margaret Atwood,2005
This Body of Death,Elizabeth  George,2010
Stone Butch Blues,Leslie Feinberg,1993
All But My Life,Gerda Weissmann Klein,1959
Tenth of December,George Saunders,2013
Broken Harbor,Tana French,2012
Giovanni's Room,James     Baldwin,1956
Heartless,Sara Shepard,2010
My Last Duchess,Daisy Goodwin,2010
Kitten's First Full Moon,Kevin Henkes,2004
A Deepness in the Sky,Vernor Vinge,1998
Personal History,Katharine Graham,1997
U Is for Undertow,Sue Grafton,2009
Interesting Times,Terry Pratchett,1994
The Supernaturalist,Eoin Colfer,2004
Our Mutual Friend,Charles Dickens,1865
Tropic of Cancer,Henry Miller,1934
The Perfume Collector,Kathleen Tessaro,2013
Excalibur,Bernard Cornwell,1997
The Remains of the Day,Kazuo Ishiguro,1989
A Dangerous Path,Erin Hunter,2004
Alienated,Melissa Landers,2014
Rogue Squadron,Michael A. Stackpole,1996
The Sportswriter,Richard Ford,1986
Afterlife,Claudia Gray,2011
Palace of Stone,Shannon Hale,2012
The Lewis Man,Peter  May,2011
Tiger's Destiny,Colleen Houck,2012
Shut Out,Kody Keplinger,2011
Scruples,Judith Krantz,1978
Brisingr,Christopher Paolini,2008
Beatrice and Virgil,Yann Martel,2010
The Christmas Sweater,Glenn Beck,2008
milk and honey,Rupi Kaur,2014
Night Broken,Patricia Briggs,2014
The Pigman,Paul Zindel,1968
Toujours Provence,Peter Mayle,1991
The Buddha of Suburbia,Hanif Kureishi,1990
Wise Blood,Flannery O'Connor,1952
The Naked Sun,Isaac Asimov,1957
What Do You Do?,Gillian Flynn,2014
The Night Circus,Erin Morgenstern,2011
Breakable,Tammara Webber,2014
Bridge to Terabithia,Katherine Paterson,1977
Queen of the Darkness,Anne Bishop,2000
After We Collided,Anna Todd,2013
The Happiness Project,Gretchen Rubin,2009
Pilgrim at Tinker Creek,Annie Dillard,1974
Swing Time,Zadie Smith,2016
Brave New World,Aldous Huxley,1932
Capital,John Lanchester,2012
Schindler's Ark,Thomas Keneally,1982
Renegade's Magic,Robin Hobb,2007
Flight Behavior,Barbara Kingsolver,2012
Jamaica Inn,Daphne du Maurier,1935
Of Mice and Men ,John Steinbeck,1937
Jingo,Terry Pratchett,1997
Reasons To Stay Alive ,Matt Haig,2015
The Runaway King,Jennifer A. Nielsen,2013
"Fallout (Crank, #3)",Ellen Hopkins,2010
The Great Dune Trilogy,Frank Herbert,1977
A Spool of Blue Thread,Anne Tyler,2015
Mr. Brown Can Moo! Can You?,Dr. Seuss,1970
The Red Pyramid,Rick Riordan,2010
The Haunted,Jessica Verday,2010
Double Time,Olivia Cunning,2012
The Golden Notebook,Doris Lessing,1962
Ser Como o Rio que Flui,Paulo Coelho,2000
Things Not Seen,Andrew Clements,2002
Nights of Rain and Stars,Maeve Binchy,2004
The Robots of Dawn,Isaac Asimov,1983
Just One Night,Gayle Forman,2014
North of Beautiful,Justina Chen,2009
Beautiful Day,Elin Hilderbrand,2013
On Beauty,Zadie Smith,2005
F is for Fugitive,Sue Grafton,1988
Graceling,Kristin Cashore,2008
Thirst No. 1,Christopher Pike,1998
Child 44,Tom Rob Smith,2008
One Foot in the Grave,Jeaniene Frost,2008
Forever Princess,Meg Cabot,2008
Dust & Decay,Jonathan Maberry,2011
The Fourth Bear,Jasper Fforde,2006
All Fall Down,Ally Carter,2015
Radiant Shadows,Melissa Marr,2010
Prophet,Frank E. Peretti,1992
Bloodsucking Fiends,Christopher Moore,1995
Black Hawk Down,Mark Bowden,1999
Queen of Babble,Meg Cabot,2006
Personal Demon,Kelley Armstrong,2008
Prozac Nation,Elizabeth Wurtzel,1994
I Am Half-Sick of Shadows ,Alan Bradley,2011
Magic's Pawn,Mercedes Lackey,1989
A Bite to Remember,Lynsay Sands,2006
Messenger ,Lois Lowry,2004
Under the Never Sky,Veronica Rossi,2011
Deeper than the Dead,Tami Hoag,2008
Beauty Queens,Libba Bray,2011
The Devil Wears Prada,Lauren Weisberger,2003
The Silent Wife,A.S.A. Harrison,2013
Heist Society,Ally Carter,2010
True Evil,Greg Iles,2006
The Lost Prince,Julie Kagawa,2012
Odd Thomas,Dean Koontz,2003
The Killer Inside Me,Jim Thompson,1952
Wintergirls,Laurie Halse Anderson,2009
Falling Under,Gwen Hayes,2011
Jesus' Son: Stories,Denis Johnson,1992
Executive Orders,Tom Clancy,1996
The Book Thief,Markus Zusak,2005
Grip of the Shadow Plague,Brandon Mull,2008
The Outsiders,S.E. Hinton,1967
Passage to Dawn,R.A. Salvatore,1993
The Fury,L.J. Smith,1991
The Whole Truth,David Baldacci,2008
Endymion,Dan Simmons,1996
Dodger,Terry Pratchett,2012
Wonderstruck,Brian Selznick,2011
The City of Mirrors,Justin Cronin,2016
Happily Ever After,Kiera Cass,2015
The Archived,Victoria Schwab,2013
The Perfect Husband,Lisa Gardner,1997
After the Funeral ,Agatha Christie,1953
Llama Llama Mad at Mama,Anna Dewdney,2007
Greg Heffley's Journal,Jeff Kinney,2004
Strange Candy,Laurell K. Hamilton,2006
Going Bovine,Libba Bray,2009
Cross Justice,James Patterson,2015
Assassination Vacation,Sarah Vowell,2005
The Seeress of Kell,David Eddings,1991
The Lowland,Jhumpa Lahiri,2013
A Widow for One Year,John Irving,1998
The Kite Runner ,Khaled Hosseini,2003
Snuff,Chuck Palahniuk,2008
Rodrick Rules,Jeff Kinney,2008
Predator,Patricia Cornwell,2005
Death Without Company,Craig Johnson,2006
Tempted,"P.C. Cast, Kristin Cast",2008
The Longest Ride,Nicholas Sparks,2012
Skin Tight,Carl Hiaasen,1989
Intet,"Janne Teller, Martin Aitken",2000
Breaking Free,Beth Moore,1999
Raven's Gate,Anthony Horowitz,2005
Lexicon,Max Barry,2013
Crossing to Safety,Wallace Stegner,1987
Every Which Way But Dead,Kim Harrison,2005
The Amityville Horror,Jay Anson,1977
Blood Canticle,Anne Rice,2003
Marked in Flesh,Anne Bishop,2016
Beneath a Marble Sky,John Shors,2004
The Far Side Gallery 3,Gary Larson,1984
Equal Rites,Terry Pratchett,1987
Thinner,"Richard Bachman, Stephen King",1984
Prince of Fools,Mark  Lawrence,2014
The Empty Chair ,Jeffery Deaver,2000
Blink,Ted Dekker,2002
Track of the Cat,Nevada Barr,1993
The Name of the Wind,Patrick Rothfuss,2007
Afterworlds,Scott Westerfeld,2014
Mistral's Kiss,Laurell K. Hamilton,2006
The Weight of Water,Anita Shreve,1997
Witches Abroad,Terry Pratchett,1991
Mr. Mercedes,Stephen King,2014
The Corrections,Jonathan Franzen,2001
The Litigators,John Grisham,2011
Anne of Ingleside,L.M. Montgomery,1939
Odd Hours,Dean Koontz,2008
The Pilot's Wife,Anita Shreve,1998
Seeds of Yesterday,V.C. Andrews,1984
The Julian chapter,R.J. Palacio,2014
The Rise of Endymion,Dan Simmons,1997
The Yellow Birds,Kevin Powers,2012
Steal Like an Artist,Austin Kleon,2010
The Christmas Train,David Baldacci,2001
Skeleton Key,Anthony Horowitz,2002
The Last Mile,David Baldacci,2016
Drama,"Raina Telgemeier, Gurihiru",2012
Entwined with You,Sylvia Day,2013
Great North Road,Peter F. Hamilton,2012
Bad Blood,John Sandford,2010
Suttree,Cormac McCarthy,1979
The Last Juror,John Grisham,2004
Flight Of The Old Dog,Dale Brown,1987
Gone,Michael  Grant,2008
The Declaration,Gemma Malley,2007
The Red House,Mark Haddon,2012
Inferno,Dan Brown,2013
Friday,Robert A. Heinlein,1982
Drop Shot,Harlan Coben,1996
Foreign Influence,Brad Thor,2010
The Fireman,Joe Hill,2016
The Prestige,Christopher Priest,1995
The Spellman Files,Lisa Lutz,2007
Voyager,Diana Gabaldon,1993
The Queen's Fool,Philippa Gregory,2003
The Associate,John Grisham,2009
Salt to the Sea,Ruta Sepetys,2016
Indulgence in Death,J.D. Robb,2010
The Reality Bug,D.J. MacHale,2003
Kiss of the Night,Sherrilyn Kenyon,2004
Back When We Were Grownups,Anne Tyler,2001
The Persuader,Lee Child,2003
The Bone Tree,Greg Iles,2015
Wintersmith,Terry Pratchett,2006
The Lost City of Faar,D.J. MacHale,2003
Revolution,Jennifer Donnelly,2010
Dark Needs at Night's Edge,Kresley Cole,2008
The Sands of Time,Sidney Sheldon,1985
Sick Puppy,Carl Hiaasen,2000
Anatomy for the Artist,Sarah Simblet,2001
In the Unlikely Event,Judy Blume,2015
The Last Guardian,Eoin Colfer,2012
Maktub,Paulo Coelho,1994
Bite Me,Christopher Moore,2010
Modern Lovers,Emma Straub,2016
Safe Haven,Nicholas Sparks,2010
Gods and Generals,Jeff Shaara,1996
King Rat,James Clavell,1962
Salem Falls,Jodi Picoult,2001
Eaters of the Dead,Michael Crichton,1976
The Invisible Man,H.G. Wells,1897
The Raven Boys,Maggie Stiefvater,2012
The Cartel,Don Winslow,2015
A Northern Light,Jennifer Donnelly,2003
Common Sense,Thomas Paine,1776
Shadows,Jennifer L. Armentrout,2012
Hissy Fit,Mary Kay Andrews,2004
Pay It Forward,Catherine Ryan Hyde,1999
The Bone Garden,Tess Gerritsen,2007
Lost Lake,Sarah Addison Allen,2014
Tithe: A Modern Faerie Tale,Holly Black,2002
Heaven,V.C. Andrews,1985
The Beach House,Jane Green,2008
Midnight,Dean Koontz,1989
American Tabloid,James Ellroy,1995
The Sheltering Sky,Paul Bowles,1949
Mr. Darcy's Diary,Amanda Grange,2005
The Messenger,Markus Zusak,2002
The Right Stuff,Tom Wolfe,1979
Blindsight,Peter Watts,2006
Strength in What Remains,Tracy Kidder,2000
Financial Peace Revisited,Dave Ramsey,1992
Save Me,Lisa Scottoline,2011
Second Glance,Jodi Picoult,2003
The Witches,"Roald Dahl, Quentin Blake",1983
A Thousand Pieces of You,Claudia Gray,2014
Absolute Fear,Lisa Jackson,2007
Ender's Shadow,Orson Scott Card,1998
The View from Saturday,E.L. Konigsburg,1996
Blubber,Judy Blume,1974
Sword Song,Bernard Cornwell,2007
Heartless,Gail Carriger,2011
The Middlesteins,Jami Attenberg,2012
Once and Always,Judith McNaught,1987
Second Life,S.J. Watson,2015
Ruby Holler,Sharon Creech,2002
The Liar,Nora Roberts,2014
Dairy Queen,Catherine Gilbert Murdock,2006
Unbelievable,Sara Shepard,2008
The MasterHarper of Pern,Anne McCaffrey,1998
Regeneration,Pat Barker,1991
Bad Luck and Trouble,Lee Child,2007
Princess in Pink,Meg Cabot,2003
The Alloy of Law,Brandon Sanderson,2011
Letter to a Christian Nation,Sam Harris,2006
A Walk Across the Sun,Corban Addison,2011
No Country for Old Men,Cormac McCarthy,2005
Sang Pemimpi,Andrea Hirata,2006
The System of the World,Neal Stephenson,2004
Flight: A Novel,Sherman Alexie,2007
Born in Shame,Nora Roberts,1996
Absolution Gap,Alastair Reynolds,2003
The Judas Strain,James Rollins,2007
Cards on the Table,Agatha Christie,1936
Jackdaws,Ken Follett,2001
Without Fail ,"Lee Child, Dick Hill",2002
The Siren,Tiffany Reisz,2012
Little Children,Tom Perrotta,2004
Art of Seduction,Robert Greene,2001
The Known World,Edward P. Jones,2003
Swallowing Darkness,Laurell K. Hamilton,2008
Night Pleasures,Sherrilyn Kenyon,2002
The Girl on the Train,Paula Hawkins,2015
Darkfever,Karen Marie Moning,2006
Crave,J.R. Ward,2010
Ten Little Niggers,Agatha Christie,1939
Masquerade,Melissa de la Cruz,2007
Holidays on Ice,David Sedaris,1997
Put Me in the Zoo,Robert Lopshire,1960
Autobiography of a Face,Lucy Grealy,1994
Rivers of London,Ben Aaronovitch,2011
The Black Cauldron,Lloyd Alexander,1965
Bloodrose,Andrea Cremer,2012
Chomp!,Carl Hiaasen,2012
The Windup Girl,Paolo Bacigalupi,2009
Magic Study,Maria V. Snyder,2006
As You Like It,William Shakespeare,1599
Vision in White,Nora Roberts,2009
City of Glass,Paul Auster,1985
The Longest Day,Cornelius Ryan,1959
The Polar Express,Chris Van Allsburg,1985
Rabbit at Rest,John Updike,1990
American Psycho,Bret Easton Ellis,1991
Blue Moon,Alyson Noel,2009
The Darkest Hour,Maya Banks,2010
Stepbrother Dearest,Penelope Ward,2014
Wishful Drinking,Carrie Fisher,2008
The Cat in the Hat Comes Back,Dr. Seuss,1958
The Sirens of Titan,Kurt Vonnegut Jr.,1959
Valis,Philip K. Dick,1981
The 20th Century Art Book,Phaidon Press,1996
The Bird and the Sword,Amy Harmon,2016
Before the Fall,Noah Hawley,2016
The Queen of the Damned,Anne Rice,1988
Toll the Hounds,Steven Erikson,2008
The Atrocity Archives,Charles Stross,2004
The Chocolate War,Robert Cormier,1974
The Last Dragonslayer,Jasper Fforde,2010
Willow,Julia Hoban,2009
Velocity,Dean Koontz,2005
Nexus,Ramez Naam,2012
All-of-a-Kind Family,Sydney Taylor,1951
Devil's Game,Joanna Wylde,2014
The Dive From Clausen's Pier,Ann Packer,2002
Path of the Assassin,Brad Thor,2003
Pursuit of God,A.W. Tozer,1948
How We Decide,Jonah Lehrer,2009
Mockingbird,Kathryn Erskine,2010
The Wretched of Muirwood,Jeff Wheeler,2011
Raise the Titanic!,Clive Cussler,1976
On Chesil Beach,Ian McEwan,2007
Shadow Kiss,Richelle Mead,2008
Reunion,"Karen Kingsbury, Gary Smalley",2004
The Paper Magician,Charlie N. Holmberg,2014
Fatal Voyage,Kathy Reichs,2001
The Concrete Blonde,Michael Connelly,1994
Hold Still,Nina LaCour,2009
Sleeping Arrangements,Madeleine Wickham,2001
The Blue Castle,L.M. Montgomery,1926
Tintentod,Cornelia Funke,2007
Killing Floor,Lee Child,1997
Red Lily,Nora Roberts,2005
Harriet the Spy,Louise Fitzhugh,1964
Drinking: A Love Story,Caroline Knapp,1996
Supernaturally,Kiersten White,2011
"Full Dark, No Stars",Stephen King,2010
The Android's Dream,John Scalzi,2006
Delusion in Death,J.D. Robb,2012
Birdsong,Sebastian Faulks,1993
Ice Station,Matthew Reilly,1998
Saving June,Hannah Harrington,2011
Last Argument of Kings,Joe Abercrombie,2008
Midnight Awakening ,Lara Adrian,2007
Redshirts,John Scalzi,2012
The Water Knife,Paolo Bacigalupi,2015
Rainbow Six,Tom Clancy,1998
The Six Sacred Stones,Matthew Reilly,2007
The Secret Chord,Geraldine Brooks,2015
The Dreaming Void,Peter F. Hamilton,2007
The Matarese Circle,Robert Ludlum,1979
Never Seduce a Scot,Maya Banks,2012
The summer I turned pretty,Jenny Han,2009
Lake in the Clouds,Sara Donati,2002
Double Cross,James Patterson,2007
Brian's Winter,Gary Paulsen,1996
The Wedding Girl,Madeleine Wickham,1999
Orphan Train,Christina Baker Kline,2013
Bag of Bones,Stephen King,1998
As The Crow Flies,Jeffrey Archer,1990
Double Indemnity,James M. Cain,1936
Dark Flame,Alyson Noel,2010
Locked On,"Tom Clancy, Mark Greaney",2011
The Rogue,Trudi Canavan,2011
"Lucia, Lucia",Adriana Trigiani,2003
A Bend in the River,V.S. Naipaul,1979
The Scarlet Feather,Maeve Binchy,2000
Ordinary People,Judith Guest,1976
The Big Over Easy,Jasper Fforde,2005
Cryptonomicon,Neal Stephenson,1999
The Amber Spyglass,Philip Pullman,2000
Handle with Care,Jodi Picoult,2009
The Innocent Man,John Grisham,2006
Dad Is Fat,Jim Gaffigan,2013
Patient Zero,Jonathan Maberry,2009
The Book of Joe,Jonathan Tropper,2003
Zeitoun,Dave Eggers,2008
Sex and the City,Candace Bushnell,1996
Corduroy,Don Freeman,1948
The Miracle Worker,William  Gibson,1956
A Prisoner of Birth,Jeffrey Archer,2008
First Family,David Baldacci,2009
Motherless Brooklyn,Jonathan Lethem,1999
Pnin,"Vladimir Nabokov, David Lodge",1953
We Are Called to Rise,Laura  McBride,2014
Child of the Prophecy ,Juliet Marillier,2001
The Westing Game,Ellen Raskin,1978
Silver on the Tree,Susan Cooper,1977
Eight Cousins,Louisa May Alcott,1874
The Sight,Erin Hunter,2007
Every Day,David Levithan,2012
The Aviator's Wife,Melanie Benjamin,2013
Gerald's Game,Stephen King,1992
Black Like Me,John Howard Griffin,1960
Mr. Murder,Dean Koontz,1993
A Million Little Pieces,James Frey,2003
Pretty Little Liars,Sara Shepard,2006
Danse Macabre,Stephen King,1981
A is for Alibi,Sue Grafton,1982
Lie Down With Lions,Ken Follett,1985
Summer Island,Kristin Hannah,2001
The Silent Girl,Tess Gerritsen,2011
Memory in Death ,J.D. Robb,2006
Anthem,Ayn Rand,1938
A Virtuous Woman ,Kaye Gibbons,1989
A Year Down Yonder,Richard Peck,2000
The Middle Place,Kelly Corrigan,2005
The Third Twin,Ken Follett,1996
The Sea,John Banville,2005
The Thief of Always,Clive Barker,1992
Escape,"Carolyn Jessop, Laura Palmer",2007
The Summoning,Kelley Armstrong,2008
Sisters,Danielle Steel,2007
Caleb's Crossing,Geraldine Brooks,2011
The Leftovers,Tom Perrotta,2011
Violin,Anne Rice,1997
The Magic (The Secret #3),Rhonda Byrne,2012
The Glass Menagerie,Tennessee Williams,1945
Paris,Edward Rutherfurd,2013
Inside Out & Back Again,Thanhha Lai,2011
The Winter People,Jennifer McMahon,2014
Breakfast with Buddha,Roland Merullo,2007
Gold,Chris Cleave,2012
Sons of Fortune,Jeffrey Archer,2002
Dead Ever After,Charlaine Harris,2013
A Light in the Attic,Shel Silverstein,1981
Plainsong,Kent Haruf,1999
Home Again,Kristin Hannah,1996
The Enchantress,Michael Scott,2012
The Night Sister,Jennifer McMahon,2015
Invisible Prey,John Sandford,2007
The Little House,Virginia Lee Burton,1942
Dark Matter,Blake Crouch,2016
Virals,"Kathy Reichs, Brendan Reichs",2010
Bridge of Sighs,Richard Russo,2007
The Scarpetta Factor ,Patricia Cornwell,2009
Baby Proof,Emily Giffin,2006
Fever Pitch,Nick Hornby,1992
Mossflower,Brian Jacques,1988
Angela's Ashes: A Memoir,Frank McCourt,1996
The Folk of Faraway Tree,Enid Blyton,1946
Congo,Michael Crichton,1980
Eleven on Top,Janet Evanovich,2005
Honor's Splendour,Julie Garwood,1987
The Neighbor,Lisa Gardner,2009
Rainbow Valley,L.M. Montgomery,1917
The Moon Is Down,John Steinbeck,1942
Girl in Hyacinth Blue,Susan Vreeland,1999
The Outlaw Demon Wails ,Kim Harrison,2008
Iron Kissed,Patricia Briggs,2008
The Orchardist,Amanda Coplin,2012
Affliction,Laurell K. Hamilton,2013
The Chase,Clive Cussler,2007
Sweet Filthy Boy ,Christina Lauren,2014
The Killer Angels,Michael Shaara,1974
Angels Flight,Michael Connelly,1999
Someone,Alice McDermott,2013
Love Story,Erich Segal,1970
Shadow of the Giant,Orson Scott Card,2005
A Dirty Job,Christopher Moore,2006
Captains and the Kings,Taylor Caldwell,1972
The Wishsong of Shannara ,Terry Brooks,1985
First Frost,Sarah Addison Allen,2015
Runaway Ralph,Beverly Cleary,1970
Woken Furies,Richard K. Morgan,2005
The Hard Way,Lee Child,2006
Unwind,Neal Shusterman,2007
"Eats, Shoots and Leaves",Lynne Truss,2003
Lord Jim,Joseph Conrad,1900
Dexter in the Dark,Jeff Lindsay,2006
Anansi Boys,Neil Gaiman,2005
Clockwork Angel,Cassandra Clare,2010
Motor Mouth,Janet Evanovich,2006
Good Wives,Louisa May Alcott,1868
Forever Peace ,Joe Haldeman,1997
Hidden,"P.C. Cast, Kristin Cast",2012
Boundaries,"Henry Cloud, John Townsend",1992
The Silence of the Lambs,Thomas Harris,1988
First Among Sequels ,Jasper Fforde,2007
Black Water,D.J. MacHale,2004
Kar,"Orhan Pamuk, Maureen Freely",2002
The Greatest Generation,Tom Brokaw,1998
Club Dead,Charlaine Harris,2003
The Jungle Book,Rudyard Kipling,1894
Rainbows End,Vernor Vinge,2006
Books of Blood: Volume One,Clive Barker,1984
Candide,Voltaire,1759
The Family Fang,Kevin    Wilson,2011
The Sweet Far Thing,Libba Bray,2007
A Crown of Swords,Robert Jordan,1996
The List,Siobhan Vivian,2012
The Drop,Michael Connelly,2011
Abhorsen,Garth Nix,2003
"Boy, Snow, Bird",Helen Oyeyemi,2013
Bone Crossed,Patricia Briggs,2009
Survivor,Chuck Palahniuk,1999
The Swan Thieves,Elizabeth Kostova,2010
Light A Penny Candle,Maeve Binchy,1982
Breathing Lessons,Anne Tyler,1988
The Covenant,Beverly  Lewis,2002
Snow Crash,Neal Stephenson,1992
House of Sand and Fog,Andre Dubus III,1999
The Ghost Map,Steven Johnson,2006
The Fires of Heaven,Robert Jordan,1993
Five Children and It ,E. Nesbit,1902
The Other Queen,Philippa Gregory,2008
Fourth of July Creek,Smith Henderson,2014
Ever After,Karen Kingsbury,2006
The King's Buccaneer,Raymond E. Feist,1992
Cook with Jamie,Jamie Oliver,2006
The Third Policeman,Flann O'Brien,1967
The Lost Gate,Orson Scott Card,2011
Pollyanna,Eleanor H. Porter,1912
The Hidden Oracle,Rick Riordan,2016
Pines,Blake Crouch,2012
Bittersweet,Miranda Beverly-Whittemore,2014
The Scarlatti Inheritance,Robert Ludlum,1971
Fall of Giants,Ken Follett,2010
Hunting Ground,Patricia Briggs,2009
The Scar of David,Susan Abulhawa,2006
Holes,"Louis Sachar, Louis Sachar",1998
The Candy Shop War,Brandon Mull,2007
My Best Friend's Girl,Dorothy Koomson,2006
Rilla of Ingleside,L.M. Montgomery,1921
Gorillas in the Mist,Dian Fossey,1983
H is for Homicide,Sue Grafton,1991
Everything Leads to You,Nina LaCour,2014
The Troop,Nick Cutter,2014
Styxx,Sherrilyn Kenyon,2013
Homeland,R.A. Salvatore,1990
Theodore Rex,Edmund Morris,2001
An Ice Cold Grave,Charlaine Harris,2007
Hidden Riches,Nora Roberts,1994
The Testing,Joelle Charbonneau,2013
Darkfall,Dean Koontz,1984
Kitty Goes to Washington,Carrie Vaughn,2006
Welcome to the Jungle,Jim Butcher,2008
By the Sword,Mercedes Lackey,1991
Death Comes to Pemberley,P.D. James,2012
Love Anthony,Lisa Genova,2012
Authority ,Jeff VanderMeer,2014
The Beatles: The Biography,Bob Spitz,2005
The Rum Diary,Hunter S. Thompson,1998
Stargazer,Claudia Gray,2009
Twilight,"Leigh Nichols, Dean Koontz",1984
Where the Red Fern Grows,Wilson Rawls,1961
R is for Ricochet,Sue Grafton,2004
The Buried Giant,Kazuo Ishiguro,2015
Frostbite,Richelle Mead,2008
Finale,Becca Fitzpatrick,2012
Abaddon's Gate,James S.A. Corey,2013
The Midwich Cuckoos,John Wyndham,1957
The Cay,Theodore Taylor,1969
The City of Falling Angels,John Berendt,2005
The Stonekeeper's Curse,Kazu Kibuishi,2009
Golden Son,Pierce Brown,2015
Out of the Easy,Ruta Sepetys,2013
The Earthsea Trilogy,Ursula K. Le Guin,1975
Cutting for Stone,Abraham Verghese,2009
The Egypt Game,Zilpha Keatley Snyder,1967
The Book with No Pictures,B.J. Novak,2014
Angels & Demons ,Dan Brown,2000
Airman,Eoin Colfer,2007
Memorial Day,Vince Flynn,2004
Beloved,Toni Morrison,1987
Burial Rites,Hannah Kent,2013
A Good Yarn,Debbie Macomber,2005
In This Mountain (Mitford),Jan Karon,2002
The Postman,David Brin,1985
The Girl with All the Gifts,M.R. Carey,2014
The Nightingale,Kristin Hannah,2015
Perfect You,Elizabeth Scott,2008
Salvation in Death,J.D. Robb,2008
Glue,Irvine Welsh,2001
Cuentos de Eva Luna,Isabel Allende,1988
A Hat Full of Sky,Terry Pratchett,2004
The Eagle Has Landed,Jack Higgins,1975
Sharpe's Rifles,Bernard Cornwell,1988
The Little Lady Agency,Hester Browne,2005
The Burning Bridge,John Flanagan,2005
The Mist,Stephen King,1980
The Prodigal Daughter,Jeffrey Archer,1982
Half Girlfriend,Chetan Bhagat,2014
Fallen,Lauren Kate,2009
Stardust,Neil Gaiman,1999
Storm,Brigid Kemmerer,2012
The Three,Sarah Lotz,2014
Animal Dreams,Barbara Kingsolver,1990
American Born Chinese,Gene Luen Yang,2006
The Black Box,Michael Connelly,2012
The Short Victorious War,David Weber,1994
The Inn At Rose Harbor,Debbie Macomber,2012
The Crippled God,Steven Erikson,2011
The Day of the Triffids,John Wyndham,1951
Paranormalcy,Kiersten White,2010
Think and Grow Rich,Napoleon Hill,1937
The Forge of God,Greg Bear,1987
Uganda Be Kidding Me,Chelsea Handler,2014
Words of Radiance,Brandon Sanderson,2014
Whispers at Moonrise ,C.C. Hunter,2012
The Rook,Daniel O'Malley,2012
Lirael,Garth Nix,2001
Horns,Joe Hill,2009
Heir of Fire,Sarah J. Maas,2014
Magic Bleeds,Ilona Andrews,2010
Ya-Yas in Bloom,Rebecca Wells,2005
Rama II,"Arthur C. Clarke, Gentry Lee",1989
Cursor's Fury,Jim Butcher,2006
Daughter of the Blood,Anne Bishop,1998
Blood Bound,Patricia Briggs,2007
Five Run Away Together,Enid Blyton,1944
The Lord of the Rings,J.R.R. Tolkien,1955
The First Part Last,Angela Johnson,2003
The Winner,David Baldacci,1997
Mind Prey,John Sandford,1995
Taran Wanderer,Lloyd Alexander,1967
The Prince,Kiera Cass,2013
Lord Loss,Darren Shan,2005
A Girl Like You,Gemma Burgess,2011
Smile,Raina Telgemeier,2009
Princess in Training,Meg Cabot,2006
Rot & Ruin,Jonathan Maberry,2010
Flaskepost fra P,Jussi Adler-Olsen,2009
Fudge-a-Mania,Judy Blume,1990
Intertwined,Gena Showalter,2009
Cat's Cradle,Kurt Vonnegut Jr.,1963
The Ship Who Sang,Anne McCaffrey,1969
Grasshopper Jungle,Andrew  Smith,2014
The Uncommon Reader ,Alan Bennett,2007
Never Have I Ever ,Sara Shepard,2011
The Very Quiet Cricket,Eric Carle,1990
The Looking Glass Wars,Frank Beddor,2004
Unnatural Death,Dorothy L. Sayers,1927
The Duke and I,Julia Quinn,2000
The Haunted Mask,R.L. Stine,1993
Girl in a Band,Kim Gordon,2015
Turn Coat,Jim Butcher,2009
Surfacing,Margaret Atwood,1972
Glamorama,Bret Easton Ellis,1998
Influx,Daniel Suarez,2014
The Beet Queen,Louise Erdrich,1985
Dreaming of You ,Lisa Kleypas,1994
"Lover Enshrined, part two",J.R. Ward,2009
The Power of Habit,Charles Duhigg,2011
A Morbid Taste for Bones,Ellis Peters,1977
The Emperor's Tomb,Steve Berry,2010
Blackberry Wine,Joanne Harris,1999
A Son of the Circus,John Irving,1994
Article 5,Kristen Simmons,2012
Natchez Burning,Greg Iles,2014
The Apprentice,Tess Gerritsen,2002
Hold Tight,Harlan Coben,2008
Stoner,"John  Williams, John McGahern",1965
